Start,Meter, kwh
"4/10/2024 11:00:00 AM","Meter #80354166g","-2.98"
"4/10/2024 12:00:00 PM","Meter #80354166","0.00"
"4/10/2024 12:00:00 PM","Meter #80354166g","-2.48"
"4/10/2024 1:00:00 PM","Meter #80354166","0.00"
"4/10/2024 1:00:00 PM","Meter #80354166g","-2.43"
"4/10/2024 2:00:00 PM","Meter #80354166","0.04"
"4/10/2024 2:00:00 PM","Meter #80354166g","-1.63"
"4/10/2024 3:00:00 PM","Meter #80354166","0.28"
"4/10/2024 3:00:00 PM","Meter #80354166g","-0.68"
"4/10/2024 4:00:00 PM","Meter #80354166","0.10"
"4/10/2024 4:00:00 PM","Meter #80354166g","-0.19"
"4/10/2024 5:00:00 PM","Meter #80354166","0.06"
"4/10/2024 5:00:00 PM","Meter #80354166g","-0.07"
"4/10/2024 6:00:00 PM","Meter #80354166","0.49"
"4/10/2024 6:00:00 PM","Meter #80354166g","0.00"
"4/10/2024 7:00:00 PM","Meter #80354166","0.65"
"4/10/2024 7:00:00 PM","Meter #80354166g","0.00"
"4/10/2024 8:00:00 PM","Meter #80354166","0.63"
"4/10/2024 8:00:00 PM","Meter #80354166g","0.00"
"4/10/2024 9:00:00 PM","Meter #80354166","1.75"
"4/10/2024 9:00:00 PM","Meter #80354166g","0.00"
"4/10/2024 10:00:00 PM","Meter #80354166","0.69"
"4/10/2024 10:00:00 PM","Meter #80354166g","0.00"
"4/10/2024 11:00:00 PM","Meter #80354166","0.75"
"4/10/2024 11:00:00 PM","Meter #80354166g","0.00"
"4/11/2024 12:00:00 AM","Meter #80354166","0.63"
"4/11/2024 12:00:00 AM","Meter #80354166g","0.00"
"4/11/2024 1:00:00 AM","Meter #80354166","0.79"
"4/11/2024 1:00:00 AM","Meter #80354166g","0.00"
"4/11/2024 2:00:00 AM","Meter #80354166","0.48"
"4/11/2024 2:00:00 AM","Meter #80354166g","0.00"
"4/11/2024 3:00:00 AM","Meter #80354166","0.31"
"4/11/2024 3:00:00 AM","Meter #80354166g","0.00"
"4/11/2024 4:00:00 AM","Meter #80354166","0.37"
"4/11/2024 4:00:00 AM","Meter #80354166g","0.00"
"4/11/2024 5:00:00 AM","Meter #80354166","0.30"
"4/11/2024 5:00:00 AM","Meter #80354166g","0.00"
"4/11/2024 6:00:00 AM","Meter #80354166","0.22"
"4/11/2024 6:00:00 AM","Meter #80354166g","0.00"
"4/11/2024 7:00:00 AM","Meter #80354166","0.27"
"4/11/2024 7:00:00 AM","Meter #80354166g","0.00"
"4/11/2024 8:00:00 AM","Meter #80354166","0.12"
"4/11/2024 8:00:00 AM","Meter #80354166g","-0.00"
"4/11/2024 9:00:00 AM","Meter #80354166","0.09"
"4/11/2024 9:00:00 AM","Meter #80354166g","-0.03"
"4/11/2024 10:00:00 AM","Meter #80354166","0.04"
"4/11/2024 10:00:00 AM","Meter #80354166g","-0.24"
"4/11/2024 11:00:00 AM","Meter #80354166","0.00"
"4/11/2024 11:00:00 AM","Meter #80354166g","-1.14"
"4/11/2024 12:00:00 PM","Meter #80354166","0.12"
"4/11/2024 12:00:00 PM","Meter #80354166g","-1.27"
"4/11/2024 1:00:00 PM","Meter #80354166","0.68"
"4/11/2024 1:00:00 PM","Meter #80354166g","-0.70"
"4/11/2024 2:00:00 PM","Meter #80354166","0.25"
"4/11/2024 2:00:00 PM","Meter #80354166g","-0.47"
"4/11/2024 3:00:00 PM","Meter #80354166","0.13"
"4/11/2024 3:00:00 PM","Meter #80354166g","-0.10"
"4/11/2024 4:00:00 PM","Meter #80354166","0.71"
"4/11/2024 4:00:00 PM","Meter #80354166g","-0.07"
"4/11/2024 5:00:00 PM","Meter #80354166","0.81"
"4/11/2024 5:00:00 PM","Meter #80354166g","0.00"
"4/11/2024 6:00:00 PM","Meter #80354166","1.14"
"4/11/2024 6:00:00 PM","Meter #80354166g","0.00"
"4/11/2024 7:00:00 PM","Meter #80354166","0.62"
"4/11/2024 7:00:00 PM","Meter #80354166g","0.00"
"4/11/2024 8:00:00 PM","Meter #80354166","1.71"
"4/11/2024 8:00:00 PM","Meter #80354166g","0.00"
"4/11/2024 9:00:00 PM","Meter #80354166","1.49"
"4/11/2024 9:00:00 PM","Meter #80354166g","0.00"
"4/11/2024 10:00:00 PM","Meter #80354166","0.94"
"4/11/2024 10:00:00 PM","Meter #80354166g","0.00"
"4/11/2024 11:00:00 PM","Meter #80354166","1.34"
"4/11/2024 11:00:00 PM","Meter #80354166g","0.00"
"4/12/2024 12:00:00 AM","Meter #80354166","0.69"
"4/12/2024 12:00:00 AM","Meter #80354166g","0.00"
"4/12/2024 1:00:00 AM","Meter #80354166","1.41"
"4/12/2024 1:00:00 AM","Meter #80354166g","0.00"
"4/12/2024 2:00:00 AM","Meter #80354166","0.80"
"4/12/2024 2:00:00 AM","Meter #80354166g","0.00"
"4/12/2024 3:00:00 AM","Meter #80354166","0.30"
"4/12/2024 3:00:00 AM","Meter #80354166g","0.00"
"4/12/2024 4:00:00 AM","Meter #80354166","0.36"
"4/12/2024 4:00:00 AM","Meter #80354166g","0.00"
"4/12/2024 5:00:00 AM","Meter #80354166","0.35"
"4/12/2024 5:00:00 AM","Meter #80354166g","0.00"
"4/12/2024 6:00:00 AM","Meter #80354166","0.23"
"4/12/2024 6:00:00 AM","Meter #80354166g","0.00"
"4/12/2024 7:00:00 AM","Meter #80354166","0.28"
"4/12/2024 7:00:00 AM","Meter #80354166g","0.00"
"4/12/2024 8:00:00 AM","Meter #80354166","0.67"
"4/12/2024 8:00:00 AM","Meter #80354166g","-0.00"
"4/12/2024 9:00:00 AM","Meter #80354166","0.57"
"4/12/2024 9:00:00 AM","Meter #80354166g","-0.03"
"4/12/2024 10:00:00 AM","Meter #80354166","0.02"
"4/12/2024 10:00:00 AM","Meter #80354166g","-0.22"
"4/12/2024 11:00:00 AM","Meter #80354166","0.00"
"4/12/2024 11:00:00 AM","Meter #80354166g","-0.89"
"4/12/2024 12:00:00 PM","Meter #80354166","0.00"
"4/12/2024 12:00:00 PM","Meter #80354166g","-1.24"
"4/12/2024 1:00:00 PM","Meter #80354166","0.47"
"4/12/2024 1:00:00 PM","Meter #80354166g","-0.16"
"4/12/2024 2:00:00 PM","Meter #80354166","0.00"
"4/12/2024 2:00:00 PM","Meter #80354166g","-1.10"
"4/12/2024 3:00:00 PM","Meter #80354166","1.81"
"4/12/2024 3:00:00 PM","Meter #80354166g","-0.23"
"4/12/2024 4:00:00 PM","Meter #80354166","2.02"
"4/12/2024 4:00:00 PM","Meter #80354166g","-0.09"
"4/12/2024 5:00:00 PM","Meter #80354166","2.79"
"4/12/2024 5:00:00 PM","Meter #80354166g","0.00"
"4/12/2024 6:00:00 PM","Meter #80354166","1.83"
"4/12/2024 6:00:00 PM","Meter #80354166g","0.00"
"4/12/2024 7:00:00 PM","Meter #80354166","0.79"
"4/12/2024 7:00:00 PM","Meter #80354166g","0.00"
"4/12/2024 8:00:00 PM","Meter #80354166","1.66"
"4/12/2024 8:00:00 PM","Meter #80354166g","0.00"
"4/12/2024 9:00:00 PM","Meter #80354166","1.05"
"4/12/2024 9:00:00 PM","Meter #80354166g","0.00"
"4/12/2024 10:00:00 PM","Meter #80354166","1.25"
"4/12/2024 10:00:00 PM","Meter #80354166g","0.00"
"4/12/2024 11:00:00 PM","Meter #80354166","0.93"
"4/12/2024 11:00:00 PM","Meter #80354166g","0.00"
"4/13/2024 12:00:00 AM","Meter #80354166","0.70"
"4/13/2024 12:00:00 AM","Meter #80354166g","0.00"
"4/13/2024 1:00:00 AM","Meter #80354166","0.60"
"4/13/2024 1:00:00 AM","Meter #80354166g","0.00"
"4/13/2024 2:00:00 AM","Meter #80354166","0.36"
"4/13/2024 2:00:00 AM","Meter #80354166g","0.00"
"4/13/2024 3:00:00 AM","Meter #80354166","0.34"
"4/13/2024 3:00:00 AM","Meter #80354166g","0.00"
"4/13/2024 4:00:00 AM","Meter #80354166","0.36"
"4/13/2024 4:00:00 AM","Meter #80354166g","0.00"
"4/13/2024 5:00:00 AM","Meter #80354166","0.60"
"4/13/2024 5:00:00 AM","Meter #80354166g","0.00"
"4/13/2024 6:00:00 AM","Meter #80354166","0.54"
"4/13/2024 6:00:00 AM","Meter #80354166g","0.00"
"4/13/2024 7:00:00 AM","Meter #80354166","0.03"
"4/13/2024 7:00:00 AM","Meter #80354166g","-0.21"
"4/13/2024 8:00:00 AM","Meter #80354166","0.00"
"4/13/2024 8:00:00 AM","Meter #80354166g","-0.46"
"4/13/2024 9:00:00 AM","Meter #80354166","0.00"
"4/13/2024 9:00:00 AM","Meter #80354166g","-1.28"
"4/13/2024 10:00:00 AM","Meter #80354166","0.00"
"4/13/2024 10:00:00 AM","Meter #80354166g","-1.92"
"4/13/2024 11:00:00 AM","Meter #80354166","0.00"
"4/13/2024 11:00:00 AM","Meter #80354166g","-3.14"
"4/13/2024 12:00:00 PM","Meter #80354166","0.00"
"4/13/2024 12:00:00 PM","Meter #80354166g","-2.16"
"4/13/2024 1:00:00 PM","Meter #80354166","0.00"
"4/13/2024 1:00:00 PM","Meter #80354166g","-2.48"
"4/13/2024 2:00:00 PM","Meter #80354166","0.51"
"4/13/2024 2:00:00 PM","Meter #80354166g","-0.56"
"4/13/2024 3:00:00 PM","Meter #80354166","0.70"
"4/13/2024 3:00:00 PM","Meter #80354166g","-0.21"
"4/13/2024 4:00:00 PM","Meter #80354166","0.01"
"4/13/2024 4:00:00 PM","Meter #80354166g","-0.44"
"4/13/2024 5:00:00 PM","Meter #80354166","0.15"
"4/13/2024 5:00:00 PM","Meter #80354166g","-0.18"
"4/13/2024 6:00:00 PM","Meter #80354166","1.62"
"4/13/2024 6:00:00 PM","Meter #80354166g","0.00"
"4/13/2024 7:00:00 PM","Meter #80354166","1.24"
"4/13/2024 7:00:00 PM","Meter #80354166g","0.00"
"4/13/2024 8:00:00 PM","Meter #80354166","1.57"
"4/13/2024 8:00:00 PM","Meter #80354166g","0.00"
"4/13/2024 9:00:00 PM","Meter #80354166","2.40"
"4/13/2024 9:00:00 PM","Meter #80354166g","0.00"
"4/13/2024 10:00:00 PM","Meter #80354166","2.08"
"4/13/2024 10:00:00 PM","Meter #80354166g","0.00"
"4/13/2024 11:00:00 PM","Meter #80354166","2.03"
"4/13/2024 11:00:00 PM","Meter #80354166g","0.00"
"4/14/2024 12:00:00 AM","Meter #80354166","1.57"
"4/14/2024 12:00:00 AM","Meter #80354166g","0.00"
"4/14/2024 1:00:00 AM","Meter #80354166","1.82"
"4/14/2024 1:00:00 AM","Meter #80354166g","0.00"
"4/14/2024 2:00:00 AM","Meter #80354166","1.61"
"4/14/2024 2:00:00 AM","Meter #80354166g","0.00"
"4/14/2024 3:00:00 AM","Meter #80354166","0.59"
"4/14/2024 3:00:00 AM","Meter #80354166g","0.00"
"4/14/2024 4:00:00 AM","Meter #80354166","0.37"
"4/14/2024 4:00:00 AM","Meter #80354166g","0.00"
"4/14/2024 5:00:00 AM","Meter #80354166","0.35"
"4/14/2024 5:00:00 AM","Meter #80354166g","0.00"
"4/14/2024 6:00:00 AM","Meter #80354166","0.30"
"4/14/2024 6:00:00 AM","Meter #80354166g","0.00"
"4/14/2024 7:00:00 AM","Meter #80354166","1.11"
"4/14/2024 7:00:00 AM","Meter #80354166g","0.00"
"4/14/2024 8:00:00 AM","Meter #80354166","0.46"
"4/14/2024 8:00:00 AM","Meter #80354166g","-0.09"
"4/14/2024 9:00:00 AM","Meter #80354166","0.05"
"4/14/2024 9:00:00 AM","Meter #80354166g","-0.38"
"4/14/2024 10:00:00 AM","Meter #80354166","0.00"
"4/14/2024 10:00:00 AM","Meter #80354166g","-2.42"
"4/14/2024 11:00:00 AM","Meter #80354166","0.00"
"4/14/2024 11:00:00 AM","Meter #80354166g","-3.09"
"4/14/2024 12:00:00 PM","Meter #80354166","0.00"
"4/14/2024 12:00:00 PM","Meter #80354166g","-1.89"
"4/14/2024 1:00:00 PM","Meter #80354166","0.00"
"4/14/2024 1:00:00 PM","Meter #80354166g","-0.25"
"4/14/2024 2:00:00 PM","Meter #80354166","0.00"
"4/14/2024 2:00:00 PM","Meter #80354166g","-1.36"
"4/14/2024 3:00:00 PM","Meter #80354166","0.37"
"4/14/2024 3:00:00 PM","Meter #80354166g","-1.20"
"4/14/2024 4:00:00 PM","Meter #80354166","2.88"
"4/14/2024 4:00:00 PM","Meter #80354166g","0.00"
"4/14/2024 5:00:00 PM","Meter #80354166","2.38"
"4/14/2024 5:00:00 PM","Meter #80354166g","0.00"
"4/14/2024 6:00:00 PM","Meter #80354166","2.57"
"4/14/2024 6:00:00 PM","Meter #80354166g","0.00"
"4/14/2024 7:00:00 PM","Meter #80354166","3.82"
"4/14/2024 7:00:00 PM","Meter #80354166g","0.00"
"4/14/2024 8:00:00 PM","Meter #80354166","2.46"
"4/14/2024 8:00:00 PM","Meter #80354166g","0.00"
"4/14/2024 9:00:00 PM","Meter #80354166","1.05"
"4/14/2024 9:00:00 PM","Meter #80354166g","0.00"
"4/14/2024 10:00:00 PM","Meter #80354166","1.43"
"4/14/2024 10:00:00 PM","Meter #80354166g","0.00"
"4/14/2024 11:00:00 PM","Meter #80354166","1.89"
"4/14/2024 11:00:00 PM","Meter #80354166g","0.00"
"4/15/2024 12:00:00 AM","Meter #80354166","1.32"
"4/15/2024 12:00:00 AM","Meter #80354166g","0.00"
"4/15/2024 1:00:00 AM","Meter #80354166","0.54"
"4/15/2024 1:00:00 AM","Meter #80354166g","0.00"
"4/15/2024 2:00:00 AM","Meter #80354166","0.49"
"4/15/2024 2:00:00 AM","Meter #80354166g","0.00"
"4/15/2024 3:00:00 AM","Meter #80354166","0.27"
"4/15/2024 3:00:00 AM","Meter #80354166g","0.00"
"4/15/2024 4:00:00 AM","Meter #80354166","0.28"
"4/15/2024 4:00:00 AM","Meter #80354166g","0.00"
"4/15/2024 5:00:00 AM","Meter #80354166","0.28"
"4/15/2024 5:00:00 AM","Meter #80354166g","0.00"
"4/15/2024 6:00:00 AM","Meter #80354166","0.28"
"4/15/2024 6:00:00 AM","Meter #80354166g","0.00"
"4/15/2024 7:00:00 AM","Meter #80354166","0.04"
"4/15/2024 7:00:00 AM","Meter #80354166g","-0.06"
"4/15/2024 8:00:00 AM","Meter #80354166","0.00"
"4/15/2024 8:00:00 AM","Meter #80354166g","-0.41"
"4/15/2024 9:00:00 AM","Meter #80354166","0.00"
"4/15/2024 9:00:00 AM","Meter #80354166g","-0.45"
"4/15/2024 10:00:00 AM","Meter #80354166","0.00"
"4/15/2024 10:00:00 AM","Meter #80354166g","-3.00"
"4/15/2024 11:00:00 AM","Meter #80354166","0.00"
"4/15/2024 11:00:00 AM","Meter #80354166g","-3.17"
"4/15/2024 12:00:00 PM","Meter #80354166","0.00"
"4/15/2024 12:00:00 PM","Meter #80354166g","-3.11"
"4/15/2024 1:00:00 PM","Meter #80354166","0.06"
"4/15/2024 1:00:00 PM","Meter #80354166g","-2.43"
"4/15/2024 2:00:00 PM","Meter #80354166","0.00"
"4/15/2024 2:00:00 PM","Meter #80354166g","-2.51"
"4/15/2024 3:00:00 PM","Meter #80354166","0.00"
"4/15/2024 3:00:00 PM","Meter #80354166g","-1.68"
"4/15/2024 4:00:00 PM","Meter #80354166","0.02"
"4/15/2024 4:00:00 PM","Meter #80354166g","-0.68"
"4/15/2024 5:00:00 PM","Meter #80354166","0.16"
"4/15/2024 5:00:00 PM","Meter #80354166g","-0.01"
"4/15/2024 6:00:00 PM","Meter #80354166","0.23"
"4/15/2024 6:00:00 PM","Meter #80354166g","-0.00"
"4/15/2024 7:00:00 PM","Meter #80354166","1.35"
"4/15/2024 7:00:00 PM","Meter #80354166g","0.00"
"4/15/2024 8:00:00 PM","Meter #80354166","1.76"
"4/15/2024 8:00:00 PM","Meter #80354166g","0.00"
"4/15/2024 9:00:00 PM","Meter #80354166","0.64"
"4/15/2024 9:00:00 PM","Meter #80354166g","0.00"
"4/15/2024 10:00:00 PM","Meter #80354166","0.99"
"4/15/2024 10:00:00 PM","Meter #80354166g","0.00"
"4/15/2024 11:00:00 PM","Meter #80354166","1.12"
"4/15/2024 11:00:00 PM","Meter #80354166g","0.00"
"4/16/2024 12:00:00 AM","Meter #80354166","0.98"
"4/16/2024 12:00:00 AM","Meter #80354166g","0.00"
"4/16/2024 1:00:00 AM","Meter #80354166","0.44"
"4/16/2024 1:00:00 AM","Meter #80354166g","0.00"
"4/16/2024 2:00:00 AM","Meter #80354166","0.30"
"4/16/2024 2:00:00 AM","Meter #80354166g","0.00"
"4/16/2024 3:00:00 AM","Meter #80354166","0.39"
"4/16/2024 3:00:00 AM","Meter #80354166g","0.00"
"4/16/2024 4:00:00 AM","Meter #80354166","0.27"
"4/16/2024 4:00:00 AM","Meter #80354166g","0.00"
"4/16/2024 5:00:00 AM","Meter #80354166","0.24"
"4/16/2024 5:00:00 AM","Meter #80354166g","0.00"
"4/16/2024 6:00:00 AM","Meter #80354166","0.35"
"4/16/2024 6:00:00 AM","Meter #80354166g","0.00"
"4/16/2024 7:00:00 AM","Meter #80354166","0.99"
"4/16/2024 7:00:00 AM","Meter #80354166g","0.00"
"4/16/2024 8:00:00 AM","Meter #80354166","0.77"
"4/16/2024 8:00:00 AM","Meter #80354166g","0.00"
"4/16/2024 9:00:00 AM","Meter #80354166","0.40"
"4/16/2024 9:00:00 AM","Meter #80354166g","-0.13"
"4/16/2024 10:00:00 AM","Meter #80354166","0.01"
"4/16/2024 10:00:00 AM","Meter #80354166g","-2.63"
"4/16/2024 11:00:00 AM","Meter #80354166","0.00"
"4/16/2024 11:00:00 AM","Meter #80354166g","-3.40"
"4/16/2024 12:00:00 PM","Meter #80354166","0.31"
"4/16/2024 12:00:00 PM","Meter #80354166g","-1.07"
"4/16/2024 1:00:00 PM","Meter #80354166","0.05"
"4/16/2024 1:00:00 PM","Meter #80354166g","-1.73"
"4/16/2024 2:00:00 PM","Meter #80354166","0.04"
"4/16/2024 2:00:00 PM","Meter #80354166g","-2.27"
"4/16/2024 3:00:00 PM","Meter #80354166","0.00"
"4/16/2024 3:00:00 PM","Meter #80354166g","-1.63"
"4/16/2024 4:00:00 PM","Meter #80354166","1.27"
"4/16/2024 4:00:00 PM","Meter #80354166g","-0.32"
"4/16/2024 5:00:00 PM","Meter #80354166","2.40"
"4/16/2024 5:00:00 PM","Meter #80354166g","0.00"
"4/16/2024 6:00:00 PM","Meter #80354166","1.57"
"4/16/2024 6:00:00 PM","Meter #80354166g","0.00"
"4/16/2024 7:00:00 PM","Meter #80354166","0.79"
"4/16/2024 7:00:00 PM","Meter #80354166g","0.00"
"4/16/2024 8:00:00 PM","Meter #80354166","1.11"
"4/16/2024 8:00:00 PM","Meter #80354166g","0.00"
"4/16/2024 9:00:00 PM","Meter #80354166","1.64"
"4/16/2024 9:00:00 PM","Meter #80354166g","0.00"
"4/16/2024 10:00:00 PM","Meter #80354166","3.08"
"4/16/2024 10:00:00 PM","Meter #80354166g","0.00"
"4/16/2024 11:00:00 PM","Meter #80354166","3.23"
"4/16/2024 11:00:00 PM","Meter #80354166g","0.00"
"4/17/2024 12:00:00 AM","Meter #80354166","3.17"
"4/17/2024 12:00:00 AM","Meter #80354166g","0.00"
"4/17/2024 1:00:00 AM","Meter #80354166","2.56"
"4/17/2024 1:00:00 AM","Meter #80354166g","0.00"
"4/17/2024 2:00:00 AM","Meter #80354166","0.53"
"4/17/2024 2:00:00 AM","Meter #80354166g","0.00"
"4/17/2024 3:00:00 AM","Meter #80354166","0.43"
"4/17/2024 3:00:00 AM","Meter #80354166g","0.00"
"4/17/2024 4:00:00 AM","Meter #80354166","0.36"
"4/17/2024 4:00:00 AM","Meter #80354166g","0.00"
"4/17/2024 5:00:00 AM","Meter #80354166","0.56"
"4/17/2024 5:00:00 AM","Meter #80354166g","0.00"
"4/17/2024 6:00:00 AM","Meter #80354166","0.52"
"4/17/2024 6:00:00 AM","Meter #80354166g","-0.00"
"4/17/2024 7:00:00 AM","Meter #80354166","0.18"
"4/17/2024 7:00:00 AM","Meter #80354166g","-0.10"
"4/17/2024 8:00:00 AM","Meter #80354166","0.23"
"4/17/2024 8:00:00 AM","Meter #80354166g","-0.13"
"4/17/2024 9:00:00 AM","Meter #80354166","0.00"
"4/17/2024 9:00:00 AM","Meter #80354166g","-0.52"
"4/17/2024 10:00:00 AM","Meter #80354166","0.00"
"4/17/2024 10:00:00 AM","Meter #80354166g","-2.21"
"4/17/2024 11:00:00 AM","Meter #80354166","0.00"
"4/17/2024 11:00:00 AM","Meter #80354166g","-3.39"
"4/17/2024 12:00:00 PM","Meter #80354166","0.00"
"4/17/2024 12:00:00 PM","Meter #80354166g","-1.87"
"4/17/2024 1:00:00 PM","Meter #80354166","0.00"
"4/17/2024 1:00:00 PM","Meter #80354166g","-1.80"
"4/17/2024 2:00:00 PM","Meter #80354166","0.29"
"4/17/2024 2:00:00 PM","Meter #80354166g","-0.25"
"4/17/2024 3:00:00 PM","Meter #80354166","2.45"
"4/17/2024 3:00:00 PM","Meter #80354166g","0.00"
"4/17/2024 4:00:00 PM","Meter #80354166","2.37"
"4/17/2024 4:00:00 PM","Meter #80354166g","0.00"
"4/17/2024 5:00:00 PM","Meter #80354166","2.20"
"4/17/2024 5:00:00 PM","Meter #80354166g","0.00"
"4/17/2024 6:00:00 PM","Meter #80354166","1.28"
"4/17/2024 6:00:00 PM","Meter #80354166g","0.00"
"4/17/2024 7:00:00 PM","Meter #80354166","0.97"
"4/17/2024 7:00:00 PM","Meter #80354166g","0.00"
"4/17/2024 8:00:00 PM","Meter #80354166","1.65"
"4/17/2024 8:00:00 PM","Meter #80354166g","0.00"
"4/17/2024 9:00:00 PM","Meter #80354166","2.73"
"4/17/2024 9:00:00 PM","Meter #80354166g","0.00"
"4/17/2024 10:00:00 PM","Meter #80354166","2.46"
"4/17/2024 10:00:00 PM","Meter #80354166g","0.00"
"4/17/2024 11:00:00 PM","Meter #80354166","2.08"
"4/17/2024 11:00:00 PM","Meter #80354166g","0.00"
"4/18/2024 12:00:00 AM","Meter #80354166","1.14"
"4/18/2024 12:00:00 AM","Meter #80354166g","0.00"
"4/18/2024 1:00:00 AM","Meter #80354166","1.46"
"4/18/2024 1:00:00 AM","Meter #80354166g","0.00"
"4/18/2024 2:00:00 AM","Meter #80354166","1.00"
"4/18/2024 2:00:00 AM","Meter #80354166g","0.00"
"4/18/2024 3:00:00 AM","Meter #80354166","0.30"
"4/18/2024 3:00:00 AM","Meter #80354166g","0.00"
"4/18/2024 4:00:00 AM","Meter #80354166","0.44"
"4/18/2024 4:00:00 AM","Meter #80354166g","0.00"
"4/18/2024 5:00:00 AM","Meter #80354166","0.27"
"4/18/2024 5:00:00 AM","Meter #80354166g","0.00"
"4/18/2024 6:00:00 AM","Meter #80354166","0.21"
"4/18/2024 6:00:00 AM","Meter #80354166g","0.00"
"4/18/2024 7:00:00 AM","Meter #80354166","0.25"
"4/18/2024 7:00:00 AM","Meter #80354166g","0.00"
"4/18/2024 8:00:00 AM","Meter #80354166","0.27"
"4/18/2024 8:00:00 AM","Meter #80354166g","0.00"
"4/18/2024 9:00:00 AM","Meter #80354166","0.14"
"4/18/2024 9:00:00 AM","Meter #80354166g","-0.02"
"4/18/2024 10:00:00 AM","Meter #80354166","0.06"
"4/18/2024 10:00:00 AM","Meter #80354166g","-0.09"
"4/18/2024 11:00:00 AM","Meter #80354166","0.87"
"4/18/2024 11:00:00 AM","Meter #80354166g","-0.07"
"4/18/2024 12:00:00 PM","Meter #80354166","1.31"
"4/18/2024 12:00:00 PM","Meter #80354166g","0.00"
"4/18/2024 1:00:00 PM","Meter #80354166","1.84"
"4/18/2024 1:00:00 PM","Meter #80354166g","0.00"
"4/18/2024 2:00:00 PM","Meter #80354166","2.05"
"4/18/2024 2:00:00 PM","Meter #80354166g","0.00"
"4/18/2024 3:00:00 PM","Meter #80354166","1.47"
"4/18/2024 3:00:00 PM","Meter #80354166g","0.00"
"4/18/2024 4:00:00 PM","Meter #80354166","1.92"
"4/18/2024 4:00:00 PM","Meter #80354166g","0.00"
"4/18/2024 5:00:00 PM","Meter #80354166","3.58"
"4/18/2024 5:00:00 PM","Meter #80354166g","0.00"
"4/18/2024 6:00:00 PM","Meter #80354166","3.25"
"4/18/2024 6:00:00 PM","Meter #80354166g","0.00"
"4/18/2024 7:00:00 PM","Meter #80354166","1.73"
"4/18/2024 7:00:00 PM","Meter #80354166g","0.00"
"4/18/2024 8:00:00 PM","Meter #80354166","3.07"
"4/18/2024 8:00:00 PM","Meter #80354166g","0.00"
"4/18/2024 9:00:00 PM","Meter #80354166","0.64"
"4/18/2024 9:00:00 PM","Meter #80354166g","0.00"
"4/18/2024 10:00:00 PM","Meter #80354166","1.38"
"4/18/2024 10:00:00 PM","Meter #80354166g","0.00"
"4/18/2024 11:00:00 PM","Meter #80354166","1.20"
"4/18/2024 11:00:00 PM","Meter #80354166g","0.00"
"4/19/2024 12:00:00 AM","Meter #80354166","1.15"
"4/19/2024 12:00:00 AM","Meter #80354166g","0.00"
"4/19/2024 1:00:00 AM","Meter #80354166","1.76"
"4/19/2024 1:00:00 AM","Meter #80354166g","0.00"
"4/19/2024 2:00:00 AM","Meter #80354166","0.55"
"4/19/2024 2:00:00 AM","Meter #80354166g","0.00"
"4/19/2024 3:00:00 AM","Meter #80354166","0.56"
"4/19/2024 3:00:00 AM","Meter #80354166g","0.00"
"4/19/2024 4:00:00 AM","Meter #80354166","0.32"
"4/19/2024 4:00:00 AM","Meter #80354166g","0.00"
"4/19/2024 5:00:00 AM","Meter #80354166","0.31"
"4/19/2024 5:00:00 AM","Meter #80354166g","0.00"
"4/19/2024 6:00:00 AM","Meter #80354166","0.30"
"4/19/2024 6:00:00 AM","Meter #80354166g","0.00"
"4/19/2024 7:00:00 AM","Meter #80354166","0.05"
"4/19/2024 7:00:00 AM","Meter #80354166g","-0.23"
"4/19/2024 8:00:00 AM","Meter #80354166","0.00"
"4/19/2024 8:00:00 AM","Meter #80354166g","-0.62"
"4/19/2024 9:00:00 AM","Meter #80354166","0.00"
"4/19/2024 9:00:00 AM","Meter #80354166g","-0.98"
"4/19/2024 10:00:00 AM","Meter #80354166","0.00"
"4/19/2024 10:00:00 AM","Meter #80354166g","-2.50"
"4/19/2024 11:00:00 AM","Meter #80354166","0.00"
"4/19/2024 11:00:00 AM","Meter #80354166g","-2.98"
"4/19/2024 12:00:00 PM","Meter #80354166","0.00"
"4/19/2024 12:00:00 PM","Meter #80354166g","-2.63"
"4/19/2024 1:00:00 PM","Meter #80354166","0.00"
"4/19/2024 1:00:00 PM","Meter #80354166g","-2.63"
"4/19/2024 2:00:00 PM","Meter #80354166","0.00"
"4/19/2024 2:00:00 PM","Meter #80354166g","-2.09"
"4/19/2024 3:00:00 PM","Meter #80354166","0.00"
"4/19/2024 3:00:00 PM","Meter #80354166g","-1.00"
"4/19/2024 4:00:00 PM","Meter #80354166","0.00"
"4/19/2024 4:00:00 PM","Meter #80354166g","-0.88"
"4/19/2024 5:00:00 PM","Meter #80354166","0.14"
"4/19/2024 5:00:00 PM","Meter #80354166g","-0.28"
"4/19/2024 6:00:00 PM","Meter #80354166","0.40"
"4/19/2024 6:00:00 PM","Meter #80354166g","-0.00"
"4/19/2024 7:00:00 PM","Meter #80354166","1.18"
"4/19/2024 7:00:00 PM","Meter #80354166g","0.00"
"4/19/2024 8:00:00 PM","Meter #80354166","1.47"
"4/19/2024 8:00:00 PM","Meter #80354166g","0.00"
"4/19/2024 9:00:00 PM","Meter #80354166","1.38"
"4/19/2024 9:00:00 PM","Meter #80354166g","0.00"
"4/19/2024 10:00:00 PM","Meter #80354166","1.38"
"4/19/2024 10:00:00 PM","Meter #80354166g","0.00"
